mode,question_id,rank,evidence_id,evidence_type,source,matched_fact_ids,text
vector,Q01,20,chunk:GSE111619_HTSeq_counts.txt:33:b1add906404f,document_chunk,GSE111619_HTSeq_counts.txt,[],8 AP5Z1	1888	2009	2617	2351 APAF1	2012	1904	1518	1473 APBA1	125	87	23	19 APBA2	1	0	1	0 APBA3	687	677	587	555 APBB1	14	14	31	29 APBB1IP	1	3	3	2 APBB2	2178	2194	1754	1570 APBB3	846	862	1370	1148 APC	3258	3000	2481	2370 APC2	47	45	69	84 APCDD1	768	746	745	672 APCDD1L	50	45	3	5 APCDD1L-AS1	1	2	0	1 APCS	0	0	0	0 APEH	8444	8126	8902	8731 APELA	0	0	1	0 APEX1	8834	8399	7027	6692 APEX2	1723	1733	1674	1700 APH1A	10161	9839	9032	8591 APH1B	664	698	1713	1585 API5	14813	14245	11690	11902 APIP	1687	1612	1173	1
hybrid_rag,Q01,1,chunk:GSE111619_series_matrix.txt:3:a3a0d21a74c2,document_chunk,GSE111619_series_matrix.txt,[],"ntact_state	""CO"" !Series_contact_zip/postal_code	""80045"" !Series_contact_country	""USA"" !Series_supplementary_file	""ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111619/suppl/GSE111619_RNAseq_H226_shp63_analysis_HTSeq_counts.txt.gz"" !Series_platform_id	""GPL16791"" !Series_platform_taxid	""9606"" !Series_sample_taxid	""9606"" !Series_relation	""SubSeries of: GSE111635"" !Series_relation	""BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA437576"" !Series_relation	""SRA: https://www.ncbi.nlm.nih."
hybrid_rag,Q01,2,chunk:GSE111619_family.soft:12:70d15f8f2b25,document_chunk,GSE111619_family.soft,"[""Q01:F02""]",80045 !Sample_contact_country = USA !Sample_instrument_model = Illumina HiSeq 2500 !Sample_library_selection = cDNA !Sample_library_source = transcriptomic !Sample_library_strategy = RNA-Seq !Sample_relation = BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667775 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777456 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0 ^SAMPLE = GSM3035186 !Sample_ti
hybrid_rag,Q01,3,chunk:GSE111619_family.soft:35:a3b6b9cab079,document_chunk,GSE111619_family.soft,[],cDNA !Sample_library_source = transcriptomic !Sample_library_strategy = RNA-Seq !Sample_relation = BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667769 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777459 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0
hybrid_rag,Q01,4,chunk:GSE111619_family.soft:20:9af496ac6e9a,document_chunk,GSE111619_family.soft,"[""Q01:F03""]","oSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667774 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777457 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0 ^SAMPLE = GSM3035187 !Sample_title = H226 shp63, 6 days doxycycline, replicate 1 !Sample_geo_accession = GSM3035187 !Sample_status = Public on Aug 27 2018 !Sample_submission_date = Mar 09 2018 !Sample_last_update_date = Aug 27 2018 !Sample_typ"
hybrid_rag,Q01,5,chunk:GSE111619_family.soft:4:00eb8f492584,document_chunk,GSE111619_family.soft,[],sample_taxid = 9606 !Series_relation = SubSeries of: GSE111635 !Series_relation = BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA437576 !Series_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRP134235 ^PLATFORM = GPL16791 !Platform_title = Illumina HiSeq 2500 (Homo sapiens) !Platform_geo_accession = GPL16791 !Platform_status = Public on Mar 14 2013 !Platform_submission_date = Mar 14 2013 !Platform_last_update_date = Mar 27 2019 !Platform_technology = high-throughput sequencing !
hybrid_rag,Q01,6,chunk:GSE111619_family.soft:27:0811d4a4f618,document_chunk,GSE111619_family.soft,"[""Q01:F04""]",_contact_address = 12800 E. 19th Ave. !Sample_contact_city = Aurora !Sample_contact_state = CO !Sample_contact_zip/postal_code = 80045 !Sample_contact_country = USA !Sample_instrument_model = Illumina HiSeq 2500 !Sample_library_selection = cDNA !Sample_library_source = transcriptomic !Sample_library_strategy = RNA-Seq !Sample_relation = BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667770 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777458 !Sample_supplementary_fil
hybrid_rag,Q01,7,chunk:GSE111619_family.soft:0:80d433564abe,document_chunk,GSE111619_family.soft,[],^DATABASE = GeoMiame !Database_name = Gene Expression Omnibus (GEO) !Database_institute = NCBI NLM NIH !Database_web_link = http://www.ncbi.nlm.nih.gov/geo !Database_email = geo@ncbi.nlm.nih.gov ^SERIES = GSE111619 !Series_title = Poly(A)+ RNA-seq from H226 cells expressing doxycycline-inducible Control (non-targeting) and p63-targeting shRNAs !Series_geo_accession = GSE111619 !Series_status = Public on Aug 27 2018 !Series_submission_date = Mar 09 2018 !Series_last_update_date = Mar 27 2019 !Ser
hybrid_rag,Q01,8,chunk:GSE111619_family.soft:19:babb5501a21a,document_chunk,GSE111619_family.soft,[],"rm_id = GPL16791 !Sample_contact_name = Matthew,D,Galbraith !Sample_contact_department = Department of Pharmacology; Linda Crnic Institute for Down Syndrome !Sample_contact_institute = University of Colorado Anschutz Medical Campus !Sample_contact_address = 12800 E. 19th Ave. !Sample_contact_city = Aurora !Sample_contact_state = CO !Sample_contact_zip/postal_code = 80045 !Sample_contact_country = USA !Sample_instrument_model = Illumina HiSeq 2500 !Sample_library_selection = cDNA !Sample_library_"
hybrid_rag,Q01,9,chunk:GSE111619_family.soft:3:d5c4e36fc6d1,document_chunk,GSE111619_family.soft,[],"thew,D,Galbraith !Series_contact_department = Department of Pharmacology; Linda Crnic Institute for Down Syndrome !Series_contact_institute = University of Colorado Anschutz Medical Campus !Series_contact_address = 12800 E. 19th Ave. !Series_contact_city = Aurora !Series_contact_state = CO !Series_contact_zip/postal_code = 80045 !Series_contact_country = USA !Series_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111619/suppl/GSE111619_RNAseq_H226_shp63_analysis_HTSeq_cou"
hybrid_rag,Q01,10,chunk:GSE111619_family.soft:26:daada7b1edf2,document_chunk,GSE111619_family.soft,[],"html) !Sample_data_processing = Genome_build: GRCh37/hg19; Bowtie2 index and GTF from iGenomes UCSC hg19 bundle (https://support.illumina.com/sequencing/sequencing_software/igenome.html) !Sample_data_processing = Supplementary_files_format_and_content: Tab delimited text files containing raw gene-level counts for each sample !Sample_platform_id = GPL16791 !Sample_contact_name = Matthew,D,Galbraith !Sample_contact_department = Department of Pharmacology; Linda Crnic Institute for Down Syndrome !S"
hybrid_rag,Q01,11,chunk:GSE111619_series_matrix.txt:0:bc80d80b6fb6,document_chunk,GSE111619_series_matrix.txt,[],"!Series_title	""Poly(A)+ RNA-seq from H226 cells expressing doxycycline-inducible Control (non-targeting) and p63-targeting shRNAs"" !Series_geo_accession	""GSE111619"" !Series_status	""Public on Aug 27 2018"" !Series_submission_date	""Mar 09 2018"" !Series_last_update_date	""Mar 27 2019"" !Series_pubmed_id	""30232004"" !Series_summary	""To determine the impact of ΔNp63α knockdown on steady-state mRNA levels, we performed poly(A)-enriched RNA-seq analysis of lung squamous cell carcinoma line H226 (inducible "
hybrid_rag,Q01,12,chunk:GSE111619_series_matrix.txt:23:07049a428c04,document_chunk,GSE111619_series_matrix.txt,[],"quencing_software/igenome.html)""	""Genome_build: GRCh37/hg19; Bowtie2 index and GTF from iGenomes UCSC hg19 bundle (https://support.illumina.com/sequencing/sequencing_software/igenome.html)"" !Sample_data_processing	""Supplementary_files_format_and_content: Tab delimited text files containing raw gene-level counts for each sample""	""Supplementary_files_format_and_content: Tab delimited text files containing raw gene-level counts for each sample""	""Supplementary_files_format_and_content: Tab delimited"
hybrid_rag,Q01,13,chunk:GSE111619_family.soft:5:5769fda80faf,document_chunk,GSE111619_family.soft,"[""Q01:F01""]","d = 9606 !Platform_contact_name = ,,GEO !Platform_contact_country = USA !Platform_data_row_count = 0 ^SAMPLE = GSM3035185 !Sample_title = H226 shControl, 6 days doxycycline, replicate 1 !Sample_geo_accession = GSM3035185 !Sample_status = Public on Aug 27 2018 !Sample_submission_date = Mar 09 2018 !Sample_last_update_date = Aug 27 2018 !Sample_type = SRA !Sample_channel_count = 1 !Sample_source_name_ch1 = H226 shControl_6 days doxycycline !Sample_organism_ch1 = Homo sapiens !Sample_taxid_ch1 = 96"
hybrid_rag,Q01,14,chunk:GSE111619_HTSeq_counts.txt:756:039879213880,document_chunk,GSE111619_HTSeq_counts.txt,[],C	3	2	1	2 SNORD15A	8	4	3	4 SNORD15B	5	10	4	9 SNORD16	4	9	3	2 SNORD17	4	5	1	0 SNORD18A	2	1	1	1 SNORD18B	13	8	5	6 SNORD18C	32	20	25	16 SNORD19	5	5	4	5 SNORD19B	11	11	7	10 SNORD1A	9	21	3	7 SNORD1B	8	8	1	5 SNORD1C	20	17	11	10 SNORD2	38	58	34	32 SNORD20	4	9	9	3 SNORD21	7	4	6	3 SNORD22	84	97	44	39 SNORD23	15	13	12	8 SNORD24	9	15	5	1 SNORD25	136	123	61	55 SNORD26	36	35	12	19 SNORD27	32	28	18	28 SNORD28	46	60	39	22 SNORD29	25	44	26	23 SNORD30	29	50	19	25 SNORD31	181	181	109	105 SNORD32A	13	13	5	5 SNORD3
hybrid_rag,Q01,15,chunk:GSE111619_family.soft:33:887d9b8483f9,document_chunk,GSE111619_family.soft,[],C (v2.6) !Sample_data_processing = Raw gene-level count data was generated using HTSeq (v0.6.1) with the following options (--stranded=reverse –minaqual=10 –type=exon –idattr=gene --mode=intersection-nonempty) using the GTF provided in the UCSC hg19-based igenomes bundle (https://support.illumina.com/sequencing/sequencing_software/igenome.html) !Sample_data_processing = Genome_build: GRCh37/hg19; Bowtie2 index and GTF from iGenomes UCSC hg19 bundle (https://support.illumina.com/sequencing/sequen
hybrid_rag,Q01,16,chunk:GSE111619_series_matrix.txt:24:0a2f3ebf264b,document_chunk,GSE111619_series_matrix.txt,[],"es_format_and_content: Tab delimited text files containing raw gene-level counts for each sample"" !Sample_platform_id	""GPL16791""	""GPL16791""	""GPL16791""	""GPL16791"" !Sample_contact_name	""Matthew,D,Galbraith""	""Matthew,D,Galbraith""	""Matthew,D,Galbraith""	""Matthew,D,Galbraith"" !Sample_contact_department	""Department of Pharmacology; Linda Crnic Institute for Down Syndrome""	""Department of Pharmacology; Linda Crnic Institute for Down Syndrome""	""Department of Pharmacology; Linda Crnic Institute for Down Sy"
hybrid_rag,Q01,17,chunk:GSE111619_series_matrix.txt:4:d2206f015b53,document_chunk,GSE111619_series_matrix.txt,"[""Q01:F01"", ""Q01:F02"", ""Q01:F03"", ""Q01:F04""]","!Sample_title	""H226 shControl, 6 days doxycycline, replicate 1""	""H226 shControl, 6 days doxycycline, replicate 2""	""H226 shp63, 6 days doxycycline, replicate 1""	""H226 shp63, 6 days doxycycline, replicate 2"" !Sample_geo_accession	""GSM3035185""	""GSM3035186""	""GSM3035187""	""GSM3035188"" !Sample_status	""Public on Aug 27 2018""	""Public on Aug 27 2018""	""Public on Aug 27 2018""	""Public on Aug 27 2018"" !Sample_submission_date	""Mar 09 2018""	""Mar 09 2018""	""Mar 09 2018""	""Mar 09 2018"" !Sample_last_update_date	""Aug"
hybrid_rag,Q01,18,chunk:GSE111619_family.soft:11:2434caed467b,document_chunk,GSE111619_family.soft,[],"illumina.com/sequencing/sequencing_software/igenome.html) !Sample_data_processing = Supplementary_files_format_and_content: Tab delimited text files containing raw gene-level counts for each sample !Sample_platform_id = GPL16791 !Sample_contact_name = Matthew,D,Galbraith !Sample_contact_department = Department of Pharmacology; Linda Crnic Institute for Down Syndrome !Sample_contact_institute = University of Colorado Anschutz Medical Campus !Sample_contact_address = 12800 E. 19th Ave. !Sample_con"
hybrid_rag,Q01,19,chunk:gse111619_samples.csv:0:a333971634bd,document_chunk,gse111619_samples.csv,"[""Q01:F01"", ""Q01:F02""]","geo_accession,count_column,title,condition,replicate,cell_line,cell_type,shrna_construct,treatment,culture_condition,molecule,instrument,library_strategy,biosample,sra,total_gene_count,detected_gene_rows,zero_gene_rows GSM3035185,NonTargeting_rep1,""H226 shControl, 6 days doxycycline, replicate 1"",control,1,H226,lung squamous cell carcinoma,Control,1 µg/mL doxycycline,""37°C, 5% CO2, 6 days"",polyA RNA,Illumina HiSeq 2500,RNA-Seq,https://www.ncbi.nlm.nih.gov/biosample/SAMN08667775,SRX3777456,539247"
hybrid_rag,Q01,20,chunk:GSE111619_family.soft:28:42d7ef4e1753,document_chunk,GSE111619_family.soft,"[""Q01:F04""]","ata_row_count = 0 ^SAMPLE = GSM3035188 !Sample_title = H226 shp63, 6 days doxycycline, replicate 2 !Sample_geo_accession = GSM3035188 !Sample_status = Public on Aug 27 2018 !Sample_submission_date = Mar 09 2018 !Sample_last_update_date = Aug 27 2018 !Sample_type = SRA !Sample_channel_count = 1 !Sample_source_name_ch1 = H226 shp63_6 days doxycycline !Sample_organism_ch1 = Homo sapiens !Sample_taxid_ch1 = 9606 !Sample_characteristics_ch1 = cell line: H226 !Sample_characteristics_ch1 = cell type: l"
graph_enhanced_rag,Q01,1,chunk:GSE111619_series_matrix.txt:3:a3a0d21a74c2,document_chunk,GSE111619_series_matrix.txt,[],"ntact_state	""CO"" !Series_contact_zip/postal_code	""80045"" !Series_contact_country	""USA"" !Series_supplementary_file	""ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111619/suppl/GSE111619_RNAseq_H226_shp63_analysis_HTSeq_counts.txt.gz"" !Series_platform_id	""GPL16791"" !Series_platform_taxid	""9606"" !Series_sample_taxid	""9606"" !Series_relation	""SubSeries of: GSE111635"" !Series_relation	""BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA437576"" !Series_relation	""SRA: https://www.ncbi.nlm.nih."
graph_enhanced_rag,Q01,2,graph:406cf8c7e523f5aa,graph_relation,GSE111619 GSM3035188 RNA-seq record -> GSM3035188,"[""Q01:F04""]",GSE111619 GSM3035188 RNA-seq record has_identifier 关联标识符 GSM3035188 geo_accession
graph_enhanced_rag,Q01,3,chunk:GSE111619_family.soft:12:70d15f8f2b25,document_chunk,GSE111619_family.soft,"[""Q01:F02""]",80045 !Sample_contact_country = USA !Sample_instrument_model = Illumina HiSeq 2500 !Sample_library_selection = cDNA !Sample_library_source = transcriptomic !Sample_library_strategy = RNA-Seq !Sample_relation = BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667775 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777456 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0 ^SAMPLE = GSM3035186 !Sample_ti
graph_enhanced_rag,Q01,4,graph:a847410fb3009181,graph_relation,GSE111619 GSM3035187 RNA-seq record -> GSM3035187,"[""Q01:F03""]",GSE111619 GSM3035187 RNA-seq record has_identifier 关联标识符 GSM3035187 geo_accession
graph_enhanced_rag,Q01,5,chunk:GSE111619_family.soft:35:a3b6b9cab079,document_chunk,GSE111619_family.soft,[],cDNA !Sample_library_source = transcriptomic !Sample_library_strategy = RNA-Seq !Sample_relation = BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667769 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777459 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0
graph_enhanced_rag,Q01,6,graph:47b1b8b3d0266a3c,graph_relation,GSE111619 GSM3035186 RNA-seq record -> GSM3035186,"[""Q01:F02""]",GSE111619 GSM3035186 RNA-seq record has_identifier 关联标识符 GSM3035186 geo_accession
graph_enhanced_rag,Q01,7,chunk:GSE111619_family.soft:20:9af496ac6e9a,document_chunk,GSE111619_family.soft,"[""Q01:F03""]","oSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667774 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777457 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0 ^SAMPLE = GSM3035187 !Sample_title = H226 shp63, 6 days doxycycline, replicate 1 !Sample_geo_accession = GSM3035187 !Sample_status = Public on Aug 27 2018 !Sample_submission_date = Mar 09 2018 !Sample_last_update_date = Aug 27 2018 !Sample_typ"
graph_enhanced_rag,Q01,8,graph:5f7ea604febb27d1,graph_relation,GSE111619 GSM3035185 RNA-seq record -> GSM3035185,"[""Q01:F01""]",GSE111619 GSM3035185 RNA-seq record has_identifier 关联标识符 GSM3035185 geo_accession
graph_enhanced_rag,Q01,9,chunk:GSE111619_family.soft:4:00eb8f492584,document_chunk,GSE111619_family.soft,[],sample_taxid = 9606 !Series_relation = SubSeries of: GSE111635 !Series_relation = BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA437576 !Series_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRP134235 ^PLATFORM = GPL16791 !Platform_title = Illumina HiSeq 2500 (Homo sapiens) !Platform_geo_accession = GPL16791 !Platform_status = Public on Mar 14 2013 !Platform_submission_date = Mar 14 2013 !Platform_last_update_date = Mar 27 2019 !Platform_technology = high-throughput sequencing !
graph_enhanced_rag,Q01,10,graph:3ba039e109483e6d,graph_relation,GSE111619 GSM3035188 RNA-seq record -> SAMN08667769,"[""Q01:F04""]",GSE111619 GSM3035188 RNA-seq record has_identifier 关联标识符 SAMN08667769 biosample_accession
graph_enhanced_rag,Q01,11,chunk:GSE111619_family.soft:27:0811d4a4f618,document_chunk,GSE111619_family.soft,"[""Q01:F04""]",_contact_address = 12800 E. 19th Ave. !Sample_contact_city = Aurora !Sample_contact_state = CO !Sample_contact_zip/postal_code = 80045 !Sample_contact_country = USA !Sample_instrument_model = Illumina HiSeq 2500 !Sample_library_selection = cDNA !Sample_library_source = transcriptomic !Sample_library_strategy = RNA-Seq !Sample_relation = BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667770 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777458 !Sample_supplementary_fil
graph_enhanced_rag,Q01,12,graph:203299d356921bf6,graph_relation,GSE111619 GSM3035187 RNA-seq record -> SAMN08667770,"[""Q01:F03""]",GSE111619 GSM3035187 RNA-seq record has_identifier 关联标识符 SAMN08667770 biosample_accession
graph_enhanced_rag,Q01,13,chunk:GSE111619_family.soft:0:80d433564abe,document_chunk,GSE111619_family.soft,[],^DATABASE = GeoMiame !Database_name = Gene Expression Omnibus (GEO) !Database_institute = NCBI NLM NIH !Database_web_link = http://www.ncbi.nlm.nih.gov/geo !Database_email = geo@ncbi.nlm.nih.gov ^SERIES = GSE111619 !Series_title = Poly(A)+ RNA-seq from H226 cells expressing doxycycline-inducible Control (non-targeting) and p63-targeting shRNAs !Series_geo_accession = GSE111619 !Series_status = Public on Aug 27 2018 !Series_submission_date = Mar 09 2018 !Series_last_update_date = Mar 27 2019 !Ser
graph_enhanced_rag,Q01,14,graph:73b34ad728b25bdc,graph_relation,GSE111619 GSM3035186 RNA-seq record -> SAMN08667774,"[""Q01:F02""]",GSE111619 GSM3035186 RNA-seq record has_identifier 关联标识符 SAMN08667774 biosample_accession
graph_enhanced_rag,Q01,15,chunk:GSE111619_family.soft:19:babb5501a21a,document_chunk,GSE111619_family.soft,[],"rm_id = GPL16791 !Sample_contact_name = Matthew,D,Galbraith !Sample_contact_department = Department of Pharmacology; Linda Crnic Institute for Down Syndrome !Sample_contact_institute = University of Colorado Anschutz Medical Campus !Sample_contact_address = 12800 E. 19th Ave. !Sample_contact_city = Aurora !Sample_contact_state = CO !Sample_contact_zip/postal_code = 80045 !Sample_contact_country = USA !Sample_instrument_model = Illumina HiSeq 2500 !Sample_library_selection = cDNA !Sample_library_"
graph_enhanced_rag,Q01,16,graph:cc289604064df6e5,graph_relation,GSE111619 GSM3035185 RNA-seq record -> SAMN08667775,"[""Q01:F01""]",GSE111619 GSM3035185 RNA-seq record has_identifier 关联标识符 SAMN08667775 biosample_accession
graph_enhanced_rag,Q01,17,chunk:GSE111619_family.soft:3:d5c4e36fc6d1,document_chunk,GSE111619_family.soft,[],"thew,D,Galbraith !Series_contact_department = Department of Pharmacology; Linda Crnic Institute for Down Syndrome !Series_contact_institute = University of Colorado Anschutz Medical Campus !Series_contact_address = 12800 E. 19th Ave. !Series_contact_city = Aurora !Series_contact_state = CO !Series_contact_zip/postal_code = 80045 !Series_contact_country = USA !Series_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111619/suppl/GSE111619_RNAseq_H226_shp63_analysis_HTSeq_cou"
graph_enhanced_rag,Q01,18,graph:bc1394d09b3e630c,graph_relation,GSE111619 GSM3035188 RNA-seq record -> GSM3035188 [p63KD_rep2 | shRNA=p63 | condition=p63_knockdown],"[""Q01:F04""]",GSE111619 GSM3035188 RNA-seq record uses_sample 使用样本 GSM3035188 [p63KD_rep2 | shRNA=p63 | condition=p63_knockdown] 
graph_enhanced_rag,Q01,19,chunk:GSE111619_family.soft:26:daada7b1edf2,document_chunk,GSE111619_family.soft,[],"html) !Sample_data_processing = Genome_build: GRCh37/hg19; Bowtie2 index and GTF from iGenomes UCSC hg19 bundle (https://support.illumina.com/sequencing/sequencing_software/igenome.html) !Sample_data_processing = Supplementary_files_format_and_content: Tab delimited text files containing raw gene-level counts for each sample !Sample_platform_id = GPL16791 !Sample_contact_name = Matthew,D,Galbraith !Sample_contact_department = Department of Pharmacology; Linda Crnic Institute for Down Syndrome !S"
graph_enhanced_rag,Q01,20,graph:7ee3d4b23271df52,graph_relation,GSE111619 GSM3035187 RNA-seq record -> GSM3035187 [p63KD_rep1 | shRNA=p63 | condition=p63_knockdown],"[""Q01:F03""]",GSE111619 GSM3035187 RNA-seq record uses_sample 使用样本 GSM3035187 [p63KD_rep1 | shRNA=p63 | condition=p63_knockdown] 
